r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
inspire | lyre,"Nor Bath, nor Tunbridge, can my Lays inspire;",pba35-l09710, Nor radiant Beauty make me strike the Lyre:,pba35-l09715,/æə/ | /aɪə/,half-pararhyme,<b>a</b><b>a</b>bbcc,pers00087;pers00260,pba35-w0760
lyre | inspire, Nor radiant Beauty make me strike the Lyre:,pba35-l09715,"Nor Bath, nor Tunbridge, can my Lays inspire;",pba35-l09710,/aɪə/ | /æə/,half-pararhyme,<b>a</b><b>a</b>bbcc,pers00087;pers00260,pba35-w0760
forlorn | mourn," Far from the busy Croud I sit, forlorn;",pba35-l09720," And sigh in secret, and in Silence mourn:",pba35-l09725,/ɔːn/ | /ɔːn/,full,aa<b>b</b><b>b</b>cc,pers00087;pers00260,pba35-w0760
mourn | forlorn," And sigh in secret, and in Silence mourn:",pba35-l09725," Far from the busy Croud I sit, forlorn;",pba35-l09720,/ɔːn/ | /ɔːn/,full,aa<b>b</b><b>b</b>cc,pers00087;pers00260,pba35-w0760
end | friend, Nor can my Anguish ever find an End;,pba35-l09730," I weep a Father, and have lost a Friend. ",pba35-l09735,/end/ | /end/,full,aabb<b>c</b><b>c</b>,pers00087;pers00260,pba35-w0760
friend | end," I weep a Father, and have lost a Friend. ",pba35-l09735, Nor can my Anguish ever find an End;,pba35-l09730,/end/ | /end/,full,aabb<b>c</b><b>c</b>,pers00087;pers00260,pba35-w0760
