Rhyme word,Raw frequency,Rhyme vowel,Rhyme sound
night,1,/aɪ/,/aɪt/
write,1,/aɪ/,/aɪt/
aid,1,/eɪ/,/eɪd/
said,1,/e/,/ed/
know,1,/əʊ/,/əʊ/
show,1,/əʊ/,/əʊ/
vain,1,/eɪ/,/eɪn/
brain,1,/eɪ/,/eɪn/
mind,1,/aɪ/,/aɪnd/
kind,1,/aɪ/,/aɪnd/
laurel,1,/ɔː/,/ɔːrəl/
quarrel,1,/ɒ/,/ɒrl/
you,1,/uː/,/uː/
true,1,/uː/,/uː/
