Rhyme word,Raw frequency,Rhyme vowel,Rhyme sound
face,1,/eɪ/,/eɪs/
fancy,1,/i/,/ænsi/
place,1,/eɪ/,/eɪs/
nancy,1,/i/,/ænsi/
vain,1,/eɪ/,/eɪn/
dying,1,/aɪ/,/aɪɪŋ/
swain,1,/eɪ/,/eɪn/
flying,1,/aɪ/,/aɪɪŋ/
art,1,/ɑː/,/ɑːt/
witty,1,/ɪ/,/ɪti/
heart,1,/ɑː/,/ɑːt/
kitty,1,/ɪ/,/ɪti/
boy,1,/ɔɪ/,/ɔɪ/
prattle,1,/æ/,/ætl/
toy,1,/ɔɪ/,/ɔɪ/
rattle,1,/æ/,/ætl/
