Rhyme word,Raw frequency,Rhyme vowel,Rhyme sound
them,2,/e/,/em/
it,2,/ɪ/,/ɪt/
him,2,/ɪ/,/ɪm/
swains,1,/eɪ/,/eɪnz/
plains,1,/eɪ/,/eɪnz/
extend,1,/e/,/end/
gravesend,1,/e/,/end/
trade,1,/eɪ/,/eɪd/
blade,1,/eɪ/,/eɪd/
fame,1,/eɪ/,/eɪm/
thame,1,/eɪ/,/eɪm/
past,1,/ɑː/,/ɑːst/
last,1,/ɑː/,/ɑːst/
full,1,/ʊ/,/ʊl/
skull,1,/ʌ/,/ʌl/
saluted,1,/uː/,/uːtɪd/
fluted,1,/uː/,/uːtɪd/
disasters,1,/ɑː/,/ɑːstəz/
masters,1,/ɑː/,/ɑːstəz/
stage,1,/eɪ/,/eɪdʒ/
engage,1,/eɪ/,/eɪdʒ/
sedate,1,/eɪ/,/eɪt/
pate,1,/eɪ/,/eɪt/
too,1,/uː/,/uː/
blue,1,/uː/,/uː/
elbow,1,/əʊ/,/elbəʊ/
bilboe,1,/əʊ/,/ɪlbəʊ/
spectators,1,/eɪ/,/eɪtəz/
amphi-theatres,1,/ɪə/,/ɪətəz/
places,1,/eɪ/,/eɪsɪz/
faces,1,/eɪ/,/eɪsɪz/
sky-light,1,/aɪ/,/aɪt/
twilight,1,/aɪ/,/aɪlaɪt/
fury,1,/ʊə/,/ʊəri/
you,1,/uː/,/uː/
warded,1,/ɔː/,/ɔːdɪd/
discarded,1,/ɑː/,/ɑːdɪd/
tilt,1,/ɪ/,/ɪlt/
hilt,1,/ɪ/,/ɪlt/
men,1,/e/,/en/
again,1,/e/,/en/
wonder,1,/ə/,/ʌndə/
asunder,1,/ə/,/ʌndə/
skill,1,/ɪ/,/ɪl/
mill,1,/ɪ/,/ɪl/
stood,1,/ʊ/,/ʊd/
blood,1,/ʌ/,/ʌd/
hay,1,/eɪ/,/eɪ/
way,1,/eɪ/,/eɪ/
intention,1,/e/,/enʃn/
mention,1,/e/,/enʃn/
bout,1,/aʊ/,/aʊt/
out,1,/aʊ/,/aʊt/
plain,1,/eɪ/,/eɪn/
disdain,1,/eɪ/,/eɪn/
round,1,/aʊ/,/aʊnd/
wound,1,/uː/,/uːnd/
touch,1,/ʌ/,/ʌtʃ/
much,1,/ʌ/,/ʌtʃ/
battle,1,/æ/,/ætl/
rattle,1,/æ/,/ætl/
bleed,1,/iː/,/iːd/
decreed,1,/iː/,/iːd/
icor,1,/aɪ/,/aɪkə/
red-liquor,1,/ɪ/,/ɪkə/
on,1,/ɒ/,/ɒn/
iron,1,/ə/,/æən/
handsome,1,/ə/,/ænsəm/
ransom,1,/æ/,/ænsm/
imparted,1,/ɑː/,/ɑːtɪd/
smarted,1,/ɑː/,/ɑːtɪd/
another,1,/ɪ/,/ænɪðə/
other,1,/ə/,/ʌðə/
decree,1,/iː/,/iː/
knee,1,/iː/,/iː/
yield,1,/iː/,/iːld/
field,1,/iː/,/iːld/
