r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
join, Unite your Tears and swell and gentle Boyne;,pse03-l12115,"Come widdow'd Belgia with sad Britain join,",pse03-l12110,/ɔɪn/ | /ɔɪn/,full,<b>a</b><b>a</b>,pers00272,pse03-w0540
join, Just so they did when first he sung the Boyne;,o4437-l00295," In his Inviting Consort freely Joyn,",o4437-l00290,/ɔɪn/ | /ɔɪn/,full,<b>a</b><b>a</b>,pers00346,o4437-w0010
