r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
directed, That Cloe is of Theft suspected.) ,pmp18-l08340, To Cloe's Lodging They directed:,pmp18-l08330,/ektɪd/ | /ektɪd/,full,a<b>b</b>a<b>b</b>,pers00314,pmp18-w0310
neglected,"Herself undesigning, no schemes she suspected —",o4081-l00665," Ne'er dreaming of ambush, defence she neglected;",o4081-l00670,/ektɪd/ | /ektɪd/,full,<b>a</b><b>a</b>,pers00348,o4081-w0010
directed,Where people least of all suspected;,o5154-l29795,But chief his anger was directed,o5154-l29790,/ektɪd/ | /ektɪd/,full,<b>a</b><b>a</b>,pers00141,o5154-w0550
