r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
displeasing,"CORIN, cease this idle teazing;",o3555-l05280," If the lover be displeasing,",o3555-l05290,/iːzɪŋ/ | /iːzɪŋ/,full,<b>a</b>b<b>a</b>b,pers00149,o3555-w0150
reason,Then view our youth with grammar teazing.,n10jt-l00215,"Untaught in meaning, sense or reason;",n10jt-l00220,/iːzɪŋ/ | /iːzn/,half-vowelrhyme,<b>a</b><b>a</b>,pers00356,n10jt-w0010
pleasing, That air provokes his teasing:,bsb18-l30655, And growls at a' that's pleasing;,bsb18-l30645,/iːzɪŋ/ | /iːzɪŋ/,full,a<b>b</b>a<b>b</b>cdcd,pers00280,bsb18-w0730
