r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
action," Or, if she speak, speaks in detraction;",o4899-l07100, Concerning private worth and action;,o4899-l07095,/ækʃn/ | /ækʃn/,full,<b>a</b><b>a</b>,pers00330,o4899-w0010
