r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
say, Descend some twice or thrice a-day:,pmp18-l12800," And your good-natur'd Gods, They say,",pmp18-l12795,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0480
they," And the fond Beau loves his half score aday,",pse03-l05945, The Ladies too almost as Vain as they;,pse03-l05950,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00272,pse03-w0290
sea, And Flora summon'd twice a-day:,pmp18-l09070,Neptune must straight be sent to Sea;,pmp18-l09065,/eɪ/ | /iː/,half-pararhyme,<b>a</b><b>a</b>,pers00314,pmp18-w0330
way, He turn'd and he varied full ten times a-day;,o5346-l06555," With no reason on earth to go out of his way,",o5346-l06550,/eɪ/ | /eɪ/,full,<b>a</b><b>a</b>,pers00174,o5346-w0060
