r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
tip, To hurt your Lady-lap-dog-ship;,o3665-l00030," Chanc'd, with a Touch of just the Tip,",o3665-l00025,/ɪp/ | /ɪp/,full,<b>a</b><b>a</b>,pers00012;pers00148,o3665-w0010
