r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
taxes," While moorlan herds like guid, fat braxies;",cbu86-l17010,While Highlandmen hate tolls an' taxes;,cbu86-l17005,/eɪksɪz/ | /æksiːz/,half-pararhyme,<b>a</b><b>a</b>abab,pers00307,cbu86-w0290
axis," While moorlan herds like guid, fat braxies;",cbu86-l17010," While Terra firma, on her axis,",cbu86-l17015,/eɪksɪz/ | /æksɪs/,half-pararhyme,a<b>a</b><b>a</b>bab,pers00307,cbu86-w0290
practise," While moorlan herds like guid, fat braxies;",cbu86-l17010," Count on a friend, in faith an' practice,",cbu86-l17025,/eɪksɪz/ | /æktɪs/,half-pararhyme,a<b>a</b>ab<b>a</b>b,pers00307,cbu86-w0290
