r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
prow,"3.  ""YOUR myriad trains o'er stagnant ocean's tow,",o4671-l06605," Harness'd with gossamer, the loitering prow;",o4671-l06610,/əʊ/ | /aʊ/,half-pararhyme,<b>a</b><b>a</b>,pers00337,o4671-w0010
dow,"Now Clinkumbell, wi' rattlan tow,",cbu86-l03990," Some swagger hame, the best they dow,",cbu86-l04000,/əʊ/ | /aʊ/,half-pararhyme,<b>a</b>b<b>a</b>bcdcdx,pers00307,cbu86-w0040
low,"Janet farewel, you've lint and tow,",bjl92-l11850, O keep your rock ay frae the low;,bjl92-l11855,/əʊ/ | /əʊ/,full,<b>a</b><b>a</b>,pers00338,bjl92-w0480
