r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
glanced,"Lautaro, rushing from the rocks, advanced;",glb19-l49350,"His keen eye, like a startled eagle's glanced:",glb19-l49355,/ɑːnst/ | /ɑːnst/,full,<b>a</b><b>a</b>,pers00352,glb19-w1060
