r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
charming,"'Twas not your bloom, tho' warming;",o5155-l35900,"'Twas not your smile, tho' charming;",o5155-l35890,/ɔːmɪŋ/ | /ɑːmɪŋ/,half-pararhyme,<b>a</b>b<b>a</b>b,pers00138,o5155-w0840
