r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
blessing, Thy mouth is worn with old wives' kissing;,bjb18-l07790,"Each passing clown bestows his blessing,",bjb18-l07785,/ɪsɪŋ/ | /esɪŋ/,half-vowelrhyme,<b>a</b><b>a</b>bbcc,pers00287,bjb18-w0120
missing,Pays the full price of Mary's kissing.,o5153-l27320,Mary to whom no joy is missing;,o5153-l27310,/ɪsɪŋ/ | /ɪsɪŋ/,full,ababc<b>d</b>c<b>d</b>,pers00119,o5153-w0799
missing," Was pleas'd wi' routh o' kissing,",bjl92-l11020, Nor lad nor lass was missing;,bjl92-l11010,/ɪsɪŋ/ | /ɪsɪŋ/,full,ababc<b>d</b>c<b>d</b>x,pers00338,bjl92-w0450
