r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
gentry, Are blinkan at the entry. ,cbu86-l03240, An' screen our countra Gentry;,cbu86-l03230,/entri/ | /entri/,full,a<b>b</b>a<b>b</b>cdcdx,pers00307,cbu86-w0040
sentry,Come (sweep) along some winding entry,tgaen-l06575,Or at the chapel-door stand sentry;,tgaen-l06585,/entri/ | /entri/,full,a<b>b</b>a<b>b</b>,pers00039,tgaen-wlost
