r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
offence,"""That greater good orepays all punishments;",o5154-l04470,"""Not for your own, but others foul offence:",o5154-l04455,/ʌnɪʃmənts/ | /ens/,half-pararhyme,a<b>b</b>ab<b>b</b>cbcc,pers00022,o5154-w0070
thence,"""That greater good orepays all punishments;",o5154-l04470,"""When greater good, I see, will coul from thence?",o5154-l04465,/ʌnɪʃmənts/ | /ens/,half-pararhyme,aba<b>b</b><b>b</b>cbcc,pers00022,o5154-w0070
dispense,"""That greater good orepays all punishments;",o5154-l04470,"""A means to conquer Anteros, dispense",o5154-l04480,/ʌnɪʃmənts/ | /ens/,half-pararhyme,abab<b>b</b>c<b>b</b>cc,pers00022,o5154-w0070
