r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
disturb, Sips meek infusions of a milder herb. ,o3794-l22065," And with a quiet which no fumes disturb,",o3794-l22060,/ɜːb/ | /ɜːb/,full,<b>a</b><b>a</b>,pers00269,o3794-w0070
superb, Crops the young floret and the bladed herb;,o4671-l16285,"— Prone to the earth He bends his brow superb,",o4671-l16280,/ɜːb/ | /ɜːb/,full,<b>a</b><b>a</b>,pers00337,o4671-w0020
