r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
oar," And row, meantime, our weary bark ashore,",pcr18-l12885, As Spenser his — but not with Spenser's oar. ,pcr18-l12890,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0040
hour,"What more remains, but safe ashore,",pjo50-l13485," Grateful indulge the present hour,",pjo50-l13490,/ɔː/ | /æə/,half-pararhyme,<b>a</b><b>a</b>bccb,pers00273,pjo50-w0530
over," Was bowing, and handing the Ladies ashore:",o3364-l06815," While his Lordship, embroider'd, and powder'd all o'er,",o3364-l06810,/ɔː/ | /ɔːə/,half-vowelrhyme,<b>a</b><b>a</b>,pers00205,o3364-w0010
