r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
whissle,Paint Scotland greetan owre her thrissle;,cbu86-l02075, Her mutchkin stowp as toom's a whissle;,cbu86-l02080,/ɪsəl/ | /ɪsəl/,full,<b>a</b><b>a</b>abab,pers00307,cbu86-w0030
bussle,Paint Scotland greetan owre her thrissle;,cbu86-l02075," An' d — mn'd Excise-men in a bussle,",cbu86-l02085,/ɪsəl/ | /ʌsəl/,half-pararhyme,<b>a</b>a<b>a</b>bab,pers00307,cbu86-w0030
muscle,Paint Scotland greetan owre her thrissle;,cbu86-l02075, Triumphant crushan't like a muscle,cbu86-l02095,/ɪsəl/ | /ʌsl/,half-pararhyme,<b>a</b>aab<b>a</b>b,pers00307,cbu86-w0030
