r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
intent," Quick to perceive, and ardent to resent. ",cac95-l07560,"Th' impassion'd Baron saw the vile intent,",cac95-l07555,/iːsent/ | /ent/,half-pararhyme,<b>a</b><b>a</b>,pers00301,cac95-w0130
meant, By mutual Hate each others Wrongs resent. ,pdi22-l10425," Impartial Foes, as if they Kindness meant,",pdi22-l10420,/iːsent/ | /ent/,half-pararhyme,<b>a</b><b>a</b>,pers00266,pdi22-w0010
sent,"The more doth he, perverse, her haviour past resent.",o5152-l30965,"And many a sullen look ascance is sent,",o5152-l30950,/iːsent/ | /ent/,half-pararhyme,ababb<b>c</b>bc<b>c</b>,pers00035,o5152-w0320
bent,"The more doth he, perverse, her haviour past resent.",o5152-l30965,"And still the more to pleasure him she's bent,",o5152-l30960,/iːsent/ | /ent/,half-pararhyme,ababbcb<b>c</b><b>c</b>,pers00035,o5152-w0320
prevent,"To see the injuries we won't resent,",o5156-l17340,And mourn the evils which we can't prevent.,o5156-l17345,/iːsent/ | /ent/,half-pararhyme,<b>a</b><b>a</b>,pers00106,o5156-w0590
content,"""But you shall find a mistress can resent. """,o5152-l11980,"""No, perjur'd man! a wife may be content,",o5152-l11975,/iːsent/ | /ɒntent/,half-pararhyme,<b>a</b><b>a</b>,pers00001,o5152-w0110
sent,"Forgive me, fair One, nor resent",pba35-l09550, The Lines to you I lately sent. ,pba35-l09555,/iːsent/ | /ent/,half-pararhyme,<b>a</b><b>a</b>bbcc,pers00087,pba35-w0720
punishment," As if she thought it vulgar to resent,",ppo24-l06985, Or wish'd Forgiveness their worst Punishment. ,ppo24-l06990,/iːsent/ | /ʌnɪʃmənt/,half-pararhyme,<b>a</b><b>a</b>,pers00257,ppo24-w0060
