r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
throats,"Burn but that Bible which the parson quotes,",o5152-l36220,And men of spirit all shall cut their throats.,o5152-l36225,/əʊts/ | /əʊts/,full,<b>a</b><b>a</b>,pers00143,o5152-w0340
notes," He swears, 'tis from the Greek he quotes,",o3982-l00875," But keeps the French, just for the notes. ",o3982-l00880,/əʊts/ | /əʊts/,full,<b>a</b><b>a</b>,pers00274,o3982-w0010
