r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
mar," Tho' Death shou'd pass the beauteous Flourisher,",oar96-l02505, Advancing Time wou'd all its Glory marr. ,oar96-l02510,/ʌrɪʃə/ | /ɑː/,half-pararhyme,<b>a</b><b>a</b>,pers00265,oar96-w0160
