r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
hurt,"Somebody tells the Poacher-Court,",cbu86-l17655,"The poor, wee thing was little hurt;",cbu86-l17635,/ɔːt/ | /ɜːt/,half-pararhyme,<b>a</b>aab<b>a</b>b,pers00307,cbu86-w0300
sport,"Somebody tells the Poacher-Court,",cbu86-l17655," I straiket it a wee for sport,",cbu86-l17640,/ɔːt/ | /ɔːt/,full,a<b>a</b>ab<b>a</b>b,pers00307,cbu86-w0300
for't,"Somebody tells the Poacher-Court,",cbu86-l17655, Ne'er thinkan they wad fash me for't;,cbu86-l17645,/ɔːt/ | /ɔːt/,full,aa<b>a</b>b<b>a</b>b,pers00307,cbu86-w0300
