r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
sails,Richer than any King of Wales. ,ilc19-l00010,Sir John Rupee from India sails. ,ilc19-l00005,/eɪlz/ | /eɪlz/,full,<b>a</b><b>a</b>,pers00215,ilc19-w0010
tales, Con— is the Poetick Prince of Wales;,oab00-l00515," Heir to his Plays, his Fables and his Tales,",oab00-l00510,/eɪlz/ | /eɪliːz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00335,oab00-w0010
scales, Both Ladies of very great Fashion in Wales;,o3364-l02980,"Miss SCRATCHIT went in, and the Countess of SCALES,",o3364-l02975,/eɪlz/ | /eɪlz/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
