r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
us," And ROGER, or what is his Name, NICODEMUS,",o3364-l01965," Appears full as kind, and as much to esteem us;",o3364-l01970,/iːməs/ | /ʌs/,half-pararhyme,<b>a</b><b>a</b>,pers00205,o3364-w0010
