r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
far, From Lupa's rocky hill to Calabar. ,o4039-l00635,"Chalma, whose excellence is known from far;",o4039-l00630,/ɑː/ | /ɑː/,full,<b>a</b><b>a</b>,pers00288,o4039-w0070
star,Far from the burning sands of Calabar;,o4039-l00880, Far from the lustre of the morning star;,o4039-l00885,/ɑː/ | /ɑː/,full,<b>a</b><b>a</b>,pers00288,o4039-w0070
