r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
wonder, 'Twas I that meade the blunder;,bsb18-l27815, Was far the greetest wonder! ,bsb18-l27825,/ʌndə/ | /ʌndə/,full,x<b>a</b>x<b>a</b>xbxb,pers00280;pers00283,bsb18-w0580
