r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
reckoned,"Said I, and found myself i'th' midst o'the second.",o5153-l37025,"If twice four verses were but fairly reckon'd,",o5153-l37030,/eknd/ | /eknd/,full,abbac<b>d</b><b>d</b>cefefef,pers00123,o5153-w0760
reckoned, On black-ey'd Susan for his Second. ,pmp18-l33785," And knows, that in That Grief he reckon'd",pmp18-l33780,/eknd/ | /eknd/,full,<b>a</b><b>a</b>,pers00314,pmp18-w1100
