r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
amount, My Cash-Account;,cbu86-l06995, Is a' th' amount. ,cbu86-l07005,/aʊnt/ | /aʊnt/,full,aaa<b>b</b>a<b>b</b>,pers00307,cbu86-w0100
