r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
skies,"Yet, if his Name you eternize,",pba35-l06885, And must exalt him to the Skies;,pba35-l06890,/ɜːnaɪz/ | /aɪz/,half-vowelrhyme,<b>a</b><b>a</b>,pers00087;pers00148,pba35-w0490
