r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
come,And not one word from brother Tom;,o5157-l20685,"LORD! sister, here's the butcher come,",o5157-l20680,/ɒm/ | /ʌm/,half-pararhyme,<b>a</b><b>a</b>,pers00114,o5157-w0320
