r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
dealt, In the false Commerce of a Truth Unfelt. ,o3900-l06810," But He, who Silence loves; and never dealt",o3900-l06805,/elt/ | /elt/,full,<b>a</b><b>a</b>,pers00311,o3900-w0440
smelled," The Supplanter, then unfelt,",o4784-l03150," Of Gums, or Pouders had it smelt;",o4784-l03145,/elt/ | /elt/,full,<b>a</b><b>a</b>,pers00268,o4784-w0080
