r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
me, I'll lay me doun an' dee! ,bsb18-l26985, Far dearer is to me;,bsb18-l26975,/iː/ | /iː/,full,x<b>a</b>x<b>a</b>xbxb,pers00280,bsb18-w0540
me, I'll lay me doun an' dee. ,bsb18-l27045, The love he bears to me;,bsb18-l27035,/iː/ | /iː/,full,xaxax<b>b</b>x<b>b</b>,pers00280,bsb18-w0540
see, Old Caerleon so famous o'er looking the Dee;,o5089-l31040, So travelling onwards with pleasure we see,o5089-l31035,/iː/ | /iː/,full,<b>a</b><b>a</b>,pers00033,o5089-w0660
