r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
orbicular,"Render direct, and perpendicular;",o5354-l00690,"This Line, thus Curve and thus Orbicular,",o5354-l00685,/ɪkjʊlə/ | /ɪkjələ/,half-vowelrhyme,<b>a</b><b>a</b>,pers00339,o5354-w0010
stir," Step by Step, up the perpendicular;",o3587-l01620," With voice and whip, can scarce make his steeds stir,",o3587-l01615,/ɪkjʊlə/ | /ɜː/,half-pararhyme,<b>a</b><b>a</b>,pers00155,o3587-w0010
