r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
good, But mother of the giant-brood! ,o4986-l11915," Art thou, nor prophetess of good;",o4986-l11910,/uːd/ | /ʊd/,half-pararhyme,<b>a</b><b>a</b>,pers00039,o4986-w0260
good,But mother of the giant-brood!,tgaen-l09480,"Art thou, nor prophetess of good;",tgaen-l09475,/uːd/ | /ʊd/,half-pararhyme,<b>a</b><b>a</b>,pers00039,tgaen-wdooo
