r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
singing," Hares from covert springing,",bjb18-l25790,"Larks aloft are singing,",bjb18-l25785,/ɪŋɪŋ/ | /ɪŋɪŋ/,full,abab<b>c</b><b>c</b>xc,pers00287,bjb18-w0580
winging," Hares from covert springing,",bjb18-l25790, Their early way are winging. ,bjb18-l25800,/ɪŋɪŋ/ | /ɪŋɪŋ/,full,ababc<b>c</b>x<b>c</b>,pers00287,bjb18-w0580
singing,Cowslips all around her springing,o5155-l37110,"Hark to yonder milk-maid singing,",o5155-l37100,/ɪŋɪŋ/ | /ɪŋɪŋ/,full,<b>a</b>b<b>a</b>b,pers00035,o5155-w0900
beginning, Taking root with the groves that around me were springing;,bsb18-l25975," I came to the place where life had its beginning,",bsb18-l25970,/ɪŋɪŋ/ | /ɪnɪŋ/,half-vowelrhyme,aa<b>b</b><b>b</b>cc,pers00280,bsb18-w0500
