r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
catch," Strength in her limbs, and on her wings dispatch,",o3588-l02440, Seems from her fellow a new zeal to catch;,o3588-l02435,/ætʃ/ | /ætʃ/,full,<b>a</b><b>a</b>,pers00155,o3588-w0010
