r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
plumbs," I draw it hence, and now these Sums",o4784-l12355, In proper Soil grow up to Plumbs;,o4784-l12360,/ʌmz/ | /ʌmz/,full,<b>a</b><b>a</b>,pers00268,o4784-w0370
chums,"And play at cards, but for small sums;",o5152-l14455,"Then seek good-humour'd tavern chums,",o5152-l14450,/ʌmz/ | /ʌmz/,full,<b>a</b><b>a</b>,pers00101,o5152-w0180
