r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
hearing,Beauties at church must spend theircare in,n12jt-l01375,"Far other work, than pious hearing;",n12jt-l01380,/eəɪnkeəɪn/ | /ɪəɪŋ/,half-pararhyme,<b>a</b><b>a</b>,pers00356,n12jt-w0010
