r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
creature," Nor think To-night of Thy Ill-Nature,",pmp18-l38475," But of Thy Follies, Idle Creature,",pmp18-l38480,/eɪtʃə/ | /iːtʃə/,half-pararhyme,<b>a</b><b>a</b>,pers00314,pmp18-w1100
feature,Which was not copied from ill-nature;,bed98-l10720,"And ridicule had scarce a feature,",bed98-l10715,/eɪtʃə/ | /iːtʃə/,half-pararhyme,<b>a</b><b>a</b>,pers00340,bed98-w0300
satire,"All truth is spleen; all just reproof, ill-nature.",o5154-l37780,"But with the friends of Vice, the foes of SATIRE,",o5154-l37775,/eɪtʃə/ | /ætæə/,half-pararhyme,<b>a</b><b>a</b>,pers00036,o5154-w0680
