r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
fun,It was the natal day of Washington;,tpc26-l06975,"And, this they thought a famous day for fun;",tpc26-l06980,/ɒʃɪŋtən/ | /ʌn/,half-pararhyme,<b>a</b><b>a</b>,pers00353,tpc26-w0270
