r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
see,Matter's surprizing subtlety;,o5154-l15685,With pleasing admiration see,o5154-l15680,/ʌtlti/ | /iː/,half-pararhyme,<b>a</b><b>a</b>,pers00112,o5154-w0230
policy,Ne search the mines of his deep subtlety.,o5153-l10390,"Deep read in all the arts of policy,",o5153-l10375,/ʌtlti/ | /ɒləsi/,half-pararhyme,a<b>b</b>ab<b>b</b>cbcc,pers00024,o5153-w0310
descry,Ne search the mines of his deep subtlety.,o5153-l10390,"That none his secret counsels mote descry,",o5153-l10385,/ʌtlti/ | /aɪ/,half-pararhyme,aba<b>b</b><b>b</b>cbcc,pers00024,o5153-w0310
industry,Ne search the mines of his deep subtlety.,o5153-l10390,"And traffick did promote and industry,",o5153-l10400,/ʌtlti/ | /ɪndəstri/,half-pararhyme,abab<b>b</b>c<b>b</b>cc,pers00024,o5153-w0310
