r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
began,"""Or man was vassal'd to his fellow-man. """,o5154-l05105,"""Ere kings, or priests, their tyranny began;",o5154-l05100,/æn/ | /æn/,full,<b>a</b><b>a</b>,pers00022,o5154-w0080
scan, With censure too severe thy fellow-man! ,o3366-l02285," View them with grief, not rage, nor dare to scan",o3366-l02280,/æn/ | /æn/,full,<b>a</b><b>a</b>,pers00319,o3366-w0010
