r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
enough,With hoop and fardingale and ruff;,n12jt-l00150,Perhaps it suited well enough,n12jt-l00145,/ʌf/ | /ʌf/,full,<b>a</b><b>a</b>,pers00356,n12jt-w0010
muff," TABITHA, put on my Ruff;",o3364-l04420, Where's my dear delightful Muff? ,o3364-l04425,/ʌf/ | /ʌf/,full,<b>a</b><b>a</b>,pers00205,o3364-w0010
buff," And wit, tho' dress'd in an old English ruff. ",o4103-l21810," Who value honesty, tho' clad in buff,",o4103-l21805,/ʌf/ | /ʌf/,full,<b>a</b><b>a</b>,pers00254,o4103-w0350
