r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
masters,"An' when they meet wi' fair disasters,",cbu86-l00415," Like loss o' health or want o' masters,",cbu86-l00420,/ɑːstəz/ | /ɑːstəz/,full,<b>a</b><b>a</b>,pers00307,cbu86-w0010
plasters, For curing your disasters. ,ilc19-l01385, Leo away with plaisters,ilc19-l01375,/ɑːstəz/ | /eɪstəz/,half-pararhyme,a<b>b</b>a<b>b</b>,pers00215,ilc19-w0040
masters,"Till weary at last with inferior disasters,",o5157-l34730,"All the company cry'd, come, the masters, the masters.",o5157-l34735,/ɑːstəz/ | /ɑːstəz/,full,aabbcc<b>d</b><b>d</b>,pers00084,o5157-w0710
