r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
followed," Enclos'd by Rocks, which Time had hollow'd;",o4784-l12270,"The steepest in Descent he follow'd,",o4784-l12265,/ɒləʊd/ | /ɒləʊd/,full,<b>a</b><b>a</b>,pers00268,o4784-w0370
