r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
began," The Winds were high, and ruffled all the Main:",pdi12-l01340," But when the Fight with louder Noise began,",pdi12-l01345,/eɪn/ | /æn/,half-pararhyme,<b>a</b><b>a</b>,pers00266,pdi12-w0040
reign," Sole Lord, and mighty Monarch of the Main. ",pdi12-l01565,"I rule the boundless Seas, and now I reign",pdi12-l01560,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00266,pdi12-w0040
plain,The river boiled beneath and rushed towards the main.,tgaen-l00825,"So moved the seer, but on no hardened plain:",tgaen-l00820,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00039,tgaen-wtrgl
again,Divided so far by a wide stormy main,bjb18-l28835, Shall I ever return to our valley again? ,bjb18-l28840,/eɪn/ | /en/,half-pararhyme,<b>a</b><b>a</b>bb,pers00287,bjb18-w0680
swain, His heart's blood dy'd the main! ,o5089-l17740, To clasp her lovely swain;,o5089-l17730,/eɪn/ | /eɪn/,full,a<b>b</b>a<b>b</b>,pers00099,o5089-w0310
train," And gliding thro' th' enlight'ned Main,",o4602-l00445,"New Heavens disclos'd, the Silver Train",o4602-l00435,/eɪn/ | /eɪn/,full,<b>a</b>b<b>a</b>bcc,pers00150;pers00151,o4602-w0010
disdain," Thou self-entitled ruler of the main,",o3794-l12730," It shakes the sides of splenetic disdain,",o3794-l12725,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00269,o3794-w0040
plain, The beasts to skim beneath the main. ,ojg27-l01390," The fishes wish'd to graze the plain,",ojg27-l01385,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00303,ojg27-w0050
pain," Arise: those Darts — come, Seven's the Main,",pmp18-l07760," Those Darts, whence all our Joy and Pain",pmp18-l07755,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0270
vain, As if a pebble strove to stem the main. ,cac95-l07145," Thus forced along, resistance were as vain",cac95-l07140,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00301,cac95-w0130
spain,Revenges Britain and asserts the Main;,o5154-l10445,"While victor GEORGE thunders o'er either Spain,",o5154-l10440,/eɪn/ | /eɪn/,full,<b>a</b><b>a</b>,pers00042,o5154-w0140
