r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
tricks," Confest his Flame, and swore by Styx,",psw11-l02915, But Wise Ardelia knew his Tricks. ,psw11-l02925,/ɪks/ | /ɪks/,full,a<b>b</b>a<b>b</b>,pers00148,psw11-w0100
mix, Burnt Brandy on the Shore of STYX. ,o3552-l04310," And sells, whilst tears with liquor mix,",o3552-l04305,/ɪks/ | /ɪks/,full,<b>a</b><b>a</b>,pers00155,o3552-w0010
six, Push'd thro' the Danube to the Shoars of Styx,pmp18-l18225," Squadrons eighteen, Battalions twenty six;",pmp18-l18230,/ɪks/ | /ɪks/,full,<b>a</b><b>a</b>,pers00314,pmp18-w0580
