r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
noodle," And doodle, doodle, doodle."" ",bsb18-l27685, I's naething but a noodle;,bsb18-l27675,/uːdl/ | /uːdl/,full,xaxax<b>b</b>x<b>b</b>,pers00280;pers00283,bsb18-w0580
