r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
nigh," But as she listening gazed attentively,",pmt18-l10375," Of human voice, no human form was nigh;",pmt18-l10365,/entɪvli/ | /aɪ/,half-pararhyme,ababc<b>d</b>c<b>d</b>d,pers00320,pmt18-w0023
sigh," But as she listening gazed attentively,",pmt18-l10375, Her shuddering ears received the deep and long drawn sigh. ,pmt18-l10380,/entɪvli/ | /aɪ/,half-pararhyme,ababcdc<b>d</b><b>d</b>,pers00320,pmt18-w0023
