r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
lunches, Amang the furms an' benches;,cbu86-l03880," Was dealt about in lunches,",cbu86-l03890,/enʃɪz/ | /ʌnʃɪz/,half-vowelrhyme,ababc<b>d</b>c<b>d</b>x,pers00307,cbu86-w0040
