r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
breaks, Thence with her livid self-devouring snakes,o4984-l05255, Pale Envy flies; her quiver Slander breaks:,o4984-l05260,/eɪks/ | /eɪks/,full,<b>a</b><b>a</b>,pers00218,o4984-w0040
brakes,"Guilt, and the Day disturb the wily Snakes,",pdi13-l03895, And Urchins hide their Theft in thorny Brakes. ,pdi13-l03900,/eɪks/ | /eɪks/,full,<b>a</b><b>a</b>,pers00266,pdi13-w0010
lakes, Or lash his quivering flesh with twisted snakes;,o3366-l02790, Or plunge him deep in blue sulphureous lakes;,o3366-l02785,/eɪks/ | /eɪks/,full,<b>a</b><b>a</b>,pers00319,o3366-w0010
