r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
skies, The Lord's philosopher espies,psm63-l01960,"For ADORATION, in the skies,",psm63-l01955,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>bccb,pers00254,psm63-w0010
rise,The Peasant o'er his clod espies,pjo50-l12625," Preferments, riches, honours rise;",pjo50-l12630,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0490
enterprise, The God his ventrous Off-spring now espyes;,oar96-l04320," Amaz'd! demands, What urg'd his enterprize? ",oar96-l04325,/aɪz/ | /aɪz/,full,<b>a</b><b>a</b>a,pers00265,oar96-w0200
skies, The God his ventrous Off-spring now espyes;,oar96-l04320,And what great Embassy cou'd bring him to the Skies? ,oar96-l04330,/aɪz/ | /aɪz/,full,<b>a</b>a<b>a</b>,pers00265,oar96-w0200
