r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
boots, And Monmouth Street old tatter'd suits. ,pjo50-l06815," The Shoemaker exposes boots,",pjo50-l06810,/uːts/ | /uːts/,full,<b>a</b><b>a</b>,pers00273,pjo50-w0210
fruits,"What-ever with the natural Pallat suits,",oat77-l05085,"The Dayries Store with Sallads, Roots & Fruits;",oat77-l05090,/uːts/ | /uːts/,full,a<b>b</b><b>b</b>accdddeeeffghhgg,pers00344,oat77-w0270
disputes," That Hither I am fled to shun their Suits,",o4784-l04600, And by free Choice conclude their vain Disputes;,o4784-l04605,/uːts/ | /uːts/,full,<b>a</b><b>a</b>,pers00268,o4784-w0100
