r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
view,Fancy now works; and here I stand and stew,o5156-l33720,"In mine own greasy fears, which set to view",o5156-l33725,/uː/ | /uː/,full,<b>a</b><b>a</b>a,pers00108,o5156-w0950
you,Fancy now works; and here I stand and stew,o5156-l33720,Eleven buckram critics in each man of you.,o5156-l33730,/uː/ | /uː/,full,<b>a</b>a<b>a</b>,pers00108,o5156-w0950
pursue," Or opening in her Paphos, or the stew;",o4985-l09635," Lust's rampant empress keenly-ey'd pursue,",o4985-l09630,/uː/ | /uː/,full,<b>a</b><b>a</b>,pers00192,o4985-w0140
