r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
yoke,"So, to the Plough, the Heifer, yet unbroke,",o4741-l09090," Walks chearful on, nor dreads th'impending Yoke;",o4741-l09095,/əʊk/ | /əʊk/,full,<b>a</b><b>a</b>,pers00091,o4741-w0100
yoke,"When loose DIGRESSION, like a colt unbroke,",o3589-l01025," Spurning Connection, and her formal yoke,",o3589-l01030,/əʊk/ | /əʊk/,full,<b>a</b><b>a</b>,pers00155,o3589-w0010
