r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
raw,"Expert in Latin, more expert in taw,",o5154-l20060,"JUST broke from school, pert, impudent, and raw;",o5154-l20055,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00112,o5154-w0310
draw," The chalky ring, and knuckle down at taw,",o3795-l27775," As happy as we once, to kneel and draw",o3795-l27770,/ɔː/ | /ɔː/,full,<b>a</b><b>a</b>,pers00269,o3795-w0080
