r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
child,"Are Honer, Virtue, Conscience, all exil'd? ",cbu86-l10275, Points to the Parents fondling o'er their Child? ,cbu86-l10285,/eksaɪld/ | /aɪld/,half-vowelrhyme,ababb<b>c</b>b<b>c</b>c,pers00307,cbu86-w0130
wild,"Are Honer, Virtue, Conscience, all exil'd? ",cbu86-l10275,"Then paints the ruin'd Maid, and their distraction wild! ",cbu86-l10290,/eksaɪld/ | /aɪld/,half-vowelrhyme,ababb<b>c</b>bc<b>c</b>,pers00307,cbu86-w0130
reconciled, From thy loved Cupid then no more exiled,pmt18-l05180," ""To Venus thus for ever reconciled,",pmt18-l05170,/eksaɪld/ | /eknsaɪld/,half-vowelrhyme,<b>a</b>b<b>a</b>bcdcdd,pers00320,pmt18-w0021
child,Or the first Man from Paradise exil'd,o5153-l37965,"Amid this feast of Mind, when Fancy's Child,",o5153-l37950,/eksaɪld/ | /aɪld/,half-vowelrhyme,<b>c</b>de<b>c</b>de,pers00016,o5153-w0782
