r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
thief," That e'er attempted stealth or rief,",cbu86-l05310,"DEAR S****, the sleest, pawkie thief,",cbu86-l05305,/iːf/ | /iːf/,full,<b>a</b><b>a</b>abab,pers00307,cbu86-w0080
warlock-brief," That e'er attempted stealth or rief,",cbu86-l05310, Ye surely hae some warlock-breef,cbu86-l05315,/iːf/ | /iːf/,full,a<b>a</b><b>a</b>bab,pers00307,cbu86-w0080
brief," That e'er attempted stealth or rief,",cbu86-l05310, For ne'er a bosom yet was prief,cbu86-l05325,/iːf/ | /iːf/,full,a<b>a</b>ab<b>a</b>b,pers00307,cbu86-w0080
