r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
heads," If learn'd, their pride, if weak, their zeal she dreads,",pcr18-l01285," And their hearts 'weakness, who have soundest heads:",pcr18-l01290,/edz/ | /edz/,full,<b>a</b><b>a</b>,pers00275,pcr18-w0010
heads,"Pass We the Ills, which each Man feels or dreads,",pmp18-l48575," The Weight or fall'n, or hanging o'er our Heads;",pmp18-l48580,/edz/ | /edz/,full,<b>a</b><b>a</b>,pers00314,pmp18-w1110
heads,"When Pindus' self approaching ruin dreads,",tgaen-l01650,Shakes all his pines and bows his hundred heads;,tgaen-l01655,/edz/ | /edz/,full,<b>a</b><b>a</b>,pers00039,tgaen-wimp3
