r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
uncivil,"They've Beaus to conquer, Belles to rival;",n12jt-l01385,To make them serious were uncivil.,n12jt-l01390,/aɪvl/ | /ɪvl/,half-pararhyme,<b>a</b><b>a</b>,pers00356,n12jt-w0010
revival, Duty is the only rival,bao18-l05255,Of my fears too dread revival! ,bao18-l05245,/aɪvl/ | /aɪvl/,full,<b>a</b>b<b>a</b>b,pers00279,bao18-w0190
