r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
gath'ran, An' some are busy bleth'ran,cbu86-l03215, On ev'ry side they're gath'ran;,cbu86-l03205,/eθrən/ | /æθrən/,half-vowelrhyme,ababc<b>d</b>c<b>d</b>x,pers00307,cbu86-w0040
