r_word,line_1,line_1_id,line_2,line_2_id,r_sounds,r_degree,r_scheme,authors_id,poem_id
see, Contempt of all their Love and Gallantry;,pse03-l06190,"Yes Woman can in this fair Maid we see,",pse03-l06185,/æləntri/ | /iː/,half-pararhyme,<b>a</b><b>a</b>,pers00272,pse03-w0300
gaiety,"Adieu to all the splendid Gallantry,",pse03-l03565," Complaisant Pleasures, modish Gaiety;",pse03-l03570,/æləntri/ | /eɪəti/,half-pararhyme,<b>a</b><b>a</b>,pers00272,pse03-w0110
